temperature,activity_level,heart_rate,health_status
39.2497705969383,2.141246567411061,81,healthy
38.52187660957039,1.987441051672133,84,unhealthy
37.84007212703864,2.021873862205496,45,healthy
38.71594659406551,1.386330913364776,78,healthy
38.944690341032434,2.578536360904419,67,healthy
39.083744287317565,2.3168300360696,43,healthy
38.47036333717926,0.5133208942857711,73,healthy
38.79156506166167,1.3450661066681049,45,healthy
38.04585286093253,2.7445415700506786,84,healthy
38.58009351152633,1.354106014966586,62,healthy
38.50755625631576,2.7044441790657325,80,healthy
37.747870131699926,1.1002289004471792,54,unhealthy
39.41555369153506,1.924138602230076,85,healthy
37.956194273673184,1.5545605180944506,42,healthy
37.98258785798376,1.1733126981531086,81,unhealthy
38.64670876800658,0.801105145603452,65,healthy
38.299554745368674,1.747474636339273,72,healthy
38.18305532613093,1.6692692279314063,70,unhealthy
39.07006611650206,1.212630574789599,84,healthy
38.24270572087442,1.9309354941282648,50,healthy
38.19113242623273,2.080994382083569,73,healthy
38.819105934961314,1.617523475821074,54,healthy
38.28265937789353,1.2424590040533148,69,unhealthy
38.41194259260144,2.190496027243828,78,healthy
38.17417279083657,1.9214745260143145,45,healthy
38.146343600821616,2.158574669115965,63,healthy
38.8348321465793,2.724121677609641,81,healthy
39.10576092050492,2.031873929512609,63,healthy
37.350186501877374,1.129373461043928,87,healthy
38.9708390651652,2.153800618411182,73,unhealthy
38.84749989559777,1.8473334701167048,76,healthy
38.15882456761968,2.8468138618542578,44,unhealthy
38.259272758767615,2.055476320919902,82,healthy
39.19020295160705,2.671291503527012,84,unhealthy
38.80114643187474,1.9085839936225093,42,healthy
38.53455336066824,1.757242158191883,51,healthy
38.27605014130597,1.6580321932266868,41,unhealthy
38.001985842503416,1.1706289987834624,55,healthy
38.77210982236488,1.9945486575463327,81,healthy
38.4761154005282,1.6786637658997232,50,healthy
38.90393799001016,1.961619791801401,46,healthy
38.09140951163493,1.940562049353224,53,unhealthy
37.69004117008575,2.0462351297783945,74,healthy
37.577344557544855,1.7430638089894246,73,unhealthy
38.670385109833646,1.4828957920551336,52,healthy
38.80295135592289,2.5897151042085924,44,healthy
38.44702618560994,2.6718194228936785,48,healthy
38.34451738511412,2.37645874016265,89,healthy
38.31473809390126,2.148081511242033,66,healthy
38.48812386305959,1.6959195612730245,78,healthy
39.243477580832696,2.753310510299779,80,healthy
38.05010390469057,1.658438442343958,56,healthy
39.4152478392125,1.9388115728024404,49,healthy
38.57905540611819,2.0576115812936746,76,healthy
38.05496058364266,2.502784791200237,64,unhealthy
36.31124918416457,1.1419143850535436,55,healthy
38.63709419123977,1.8037039566830908,63,healthy
38.07906390839256,1.9643525935667827,66,healthy
38.76002653925736,2.465366351565724,51,unhealthy
38.77674037687162,2.6674777171099766,55,healthy
38.70257960430556,1.9378479365860568,59,healthy
39.10762314891919,1.1508660485937945,74,healthy
39.23627346628259,0.7877800684932728,76,healthy
38.2728475794775,2.113289112044706,58,healthy
39.67336370865673,2.1859269169205486,49,unhealthy
38.77673917946965,2.376278872398221,53,healthy
39.67851652656932,2.72895454057197,85,healthy
38.51715233617918,2.223390524253156,69,healthy
38.26087212925375,1.608338613533356,84,healthy
39.334530672431725,2.798521906400305,77,healthy
38.54161953384979,1.7901556133257386,58,healthy
38.82660175140538,1.2272140206501552,41,healthy
38.976939629949946,2.296516829886749,62,healthy
38.81866817235272,2.463796217446258,56,unhealthy
38.864471921356014,1.4774998513173925,59,healthy
38.53120961396103,1.1257358145207097,48,unhealthy
39.13853300234055,2.2163096492388386,50,healthy
38.82200535015008,1.281831363565352,41,healthy
38.28572696600588,2.055086209065259,69,healthy
38.74728167596011,1.922512643664795,59,unhealthy
38.46564423406011,0.1574230798346177,84,healthy
38.65899259235353,1.0586313546443933,58,healthy
37.49398822267933,2.421995867779004,65,healthy
39.45790566904505,2.8031387362596134,66,unhealthy
38.5466393191374,2.490243564771752,61,healthy
38.09446406950147,1.107819264019034,43,unhealthy
38.32457635481024,2.067099478238674,80,healthy
39.15185986333954,2.1712274936750995,59,healthy
38.61098777353367,2.4114599909642247,62,healthy
37.20852264021385,0.4683762015736882,52,unhealthy
37.96318853642373,1.50559960465875,66,healthy
39.208273483965726,2.402803873980305,42,healthy
38.16449732863604,2.344223803937417,69,healthy
38.23109129971343,1.7798937569918292,41,healthy
38.60214234089205,1.038351210621164,78,unhealthy
38.50442641357738,1.348859036196104,82,healthy
36.82492835442911,2.505219939036708,86,healthy
38.14296144058907,2.1308058992388075,73,unhealthy
38.07655108286291,2.0851957434356354,72,healthy
39.28965489641004,2.020958546839544,50,healthy
38.34735648336182,1.3861159996316117,68,healthy
39.26590041432365,1.7462636549023864,45,healthy
38.11947405656267,2.5213135873460435,49,healthy
38.03339461309901,1.6968988302617354,49,healthy
37.640180318553575,1.1870416505194894,49,unhealthy
38.55318962023156,1.9638812557255183,46,healthy
38.50688474871247,2.054355209267513,65,unhealthy
38.323909702541066,1.5463196039952456,45,healthy
38.27209073016087,1.8482995807882536,83,healthy
38.52253447255367,1.8455521551503968,54,unhealthy
38.44931180203045,1.6179649669353933,82,healthy
37.6645018031442,1.8326043421193103,40,healthy
37.951989804171234,1.56326272967835,85,healthy
38.121155608874034,1.0838311638903295,60,healthy
38.53954158403493,1.841576387805956,46,healthy
38.46031865717844,2.3506816655910034,50,healthy
38.36749829105542,1.4312718665111666,58,healthy
38.908026674361246,2.232439668839784,73,unhealthy
37.68198810585066,2.3372567932890376,70,healthy
38.28470062157713,2.1626504373871938,59,healthy
38.150934026560485,1.8725965368956417,62,unhealthy
38.811817358712695,1.3769525332274748,47,healthy
37.93949546741663,2.1514237151467515,48,unhealthy
39.33145806319914,1.2567048498570303,69,healthy
38.846241894376426,2.127166395300063,70,unhealthy
39.03668593212396,2.5618447230483588,43,unhealthy
38.12990670865167,1.1275029924092013,88,healthy
38.78730957892599,2.577314524968405,49,healthy
38.55873103207068,0.6215950359077371,88,healthy
38.218891266797385,1.307122456200381,45,healthy
38.49651484844634,2.0960675031657696,49,healthy
38.5551252628394,2.0546512499990404,55,unhealthy
38.81652071806023,2.392851882704012,89,healthy
38.52775970323288,2.9432097608010688,81,healthy
38.0178850456401,2.7997923597697283,54,healthy
38.05180797454277,1.9940382094709068,73,healthy
38.58069942166387,2.5417711826084104,64,healthy
38.98680616484786,1.852791922201108,69,healthy
38.11642269708285,2.1015415599213294,72,healthy
37.93712975621581,2.050177528899551,71,healthy
38.09838544155541,1.83451923061418,68,healthy
38.78800088204848,1.9605461221909248,62,healthy
37.76361308870452,2.236763811732844,79,unhealthy
38.23555201353506,2.095723948358641,47,unhealthy
38.91650791117934,2.050876293088823,56,healthy
38.63490028114848,2.8563357902717743,82,healthy
39.255045615869705,1.1478091882654595,57,healthy
38.78584601058176,2.2553676295222496,43,healthy
38.96260949511194,1.5605564813666457,52,healthy
37.84859824069175,2.0169653095341977,83,healthy
38.79070870335914,1.4018131406732914,88,unhealthy
38.27621921624571,1.9862630484899293,78,healthy
38.35316111639333,1.8924357058308088,88,healthy
39.84274205041702,3.0412770397114133,74,healthy
39.45299852867151,2.132017987340575,60,healthy
38.34287913765082,2.319634429652031,59,unhealthy
37.94869450248132,2.0589705236893967,44,healthy
38.583151724279325,2.539540639229253,70,healthy
38.28838857141898,2.067899444224912,56,healthy
37.81336363870782,1.2192032882807489,46,healthy
38.967155795438615,2.247842544707136,66,unhealthy
39.33367349920947,0.6921901458605281,63,healthy
38.79284728487167,1.927666628937851,57,healthy
37.15749361042301,2.2175395563067526,41,healthy
39.319130267864175,1.7002466972330883,74,healthy
38.04378975985134,3.398394045138013,86,healthy
38.001819751117225,2.363812838817533,86,healthy
37.88796667993674,2.003820911257724,66,healthy
38.01778553637606,1.933011825648155,74,unhealthy
37.41729205917802,2.776092520382134,86,healthy
38.41643302114671,1.5115917789588251,75,healthy
38.3944489996648,1.8909762906254912,76,healthy
38.43583441827038,2.252979919860348,58,healthy
37.39640186901467,2.4661505792730454,72,unhealthy
39.2048774095007,1.9672212563253384,87,healthy
38.58149359147837,2.738056819174567,84,healthy
38.81433968499481,2.4537047689171745,43,healthy
38.50618555520731,2.8586043950650866,61,unhealthy
38.94405147353103,1.40528186439192,40,healthy
38.54261563438799,2.336002616622241,53,healthy
38.2875274211985,1.5963585749469982,41,unhealthy
37.67474931310335,1.9306705623771496,46,healthy
37.939473035332746,1.989078447645961,68,healthy
37.90486680075677,2.247439833201641,89,unhealthy
38.848547702281046,1.5501488011390507,74,healthy
38.8074384734562,2.06188931986109,81,healthy
38.52994320364436,2.521342789549829,51,healthy
38.80613630357523,1.9319825367953432,76,unhealthy
38.28978653917574,1.7991441089670837,69,unhealthy
37.46355578179808,1.6307776839387802,52,healthy
38.38877719216772,2.7271586591547066,57,healthy
39.08293122260695,2.240344397721835,48,healthy
38.77229196831365,2.5108537716643977,82,healthy
39.45834423395522,1.636727203106702,50,healthy
38.72110658823358,1.0630981414727123,72,healthy
38.87096468124388,1.3795642980990717,81,healthy
38.09100477921849,1.8998564214529368,87,healthy
37.81976901516528,0.8930488938771887,74,unhealthy
38.0556652305684,1.950145087412417,51,healthy
39.06974815559629,2.2513376819171467,86,healthy
39.09437718061696,1.337082806976999,75,healthy
38.07362203831407,2.294995083851945,78,healthy
38.559576021478286,1.2028111178418588,81,healthy
37.31690097143867,1.9088692516847912,89,unhealthy
38.10872429776504,1.845460942911112,46,healthy
37.8125786893022,2.2186468242973185,42,healthy
38.0334384928364,2.6756538887367167,73,healthy
38.14394984336271,1.7609074898669228,52,healthy
38.56351699656371,2.381634404338925,77,healthy
38.81321446162004,1.2503374472334028,70,unhealthy
37.75456141510894,1.4409769262001138,66,healthy
38.596810638621776,3.049942300486535,61,healthy
38.26223240928681,2.73730837451304,48,healthy
38.94754533118908,2.539531679548084,52,healthy
38.54825618833031,2.348743268762417,76,healthy
38.526640647518335,1.3652493190018002,58,healthy
37.718872686410094,2.453319987992398,51,healthy
38.02651254962152,1.630702765639412,42,unhealthy
38.1805712777185,2.900752076049133,80,healthy
39.00495809694098,2.26491542525296,48,healthy
38.42477122289312,2.0105385468942583,53,healthy
39.03762501240583,2.034852565454676,51,healthy
38.89866184710198,1.1706628191150357,65,healthy
38.52064615971097,2.699934260740085,82,healthy
38.52485159724706,2.138025775049933,84,healthy
38.495788556084506,2.148131493433061,49,healthy
38.35404961574514,1.7776585869904054,68,healthy
38.05527196112181,2.301897329384244,86,healthy
38.56111666849054,1.2153303874361383,49,unhealthy
37.87152434258293,2.009782780168168,56,healthy
38.95762637461848,1.834870444207028,79,healthy
38.24174552068599,1.7041709650600785,64,unhealthy
38.07373246911299,1.7443819514585015,65,healthy
38.63378606210832,2.350911018070546,88,healthy
37.87827130122984,1.8502608129539788,80,healthy
38.32993033397619,1.9375498714357349,42,healthy
37.400201835947456,1.704662806095003,78,healthy
38.74658871243565,2.790161958963741,76,healthy
38.71964893720588,2.2171579745141243,75,healthy
38.89808116148106,2.560540185539458,85,healthy
38.24263770036801,1.7436749325471717,76,healthy
38.075489478928205,2.116189050941557,73,unhealthy
38.38253348249311,0.9455514353147528,45,unhealthy
38.06327524960464,0.7358651982424684,70,healthy
38.47276525029763,1.51204043874929,45,healthy
38.2864219274771,1.417360712460847,83,healthy
37.785283933725005,2.1240574247065407,62,healthy
38.53408222007044,1.267604016488237,63,healthy
38.2919259954415,2.4086732149130703,69,healthy
38.66633902727565,1.8623973482583247,67,unhealthy
38.64141742026119,2.323745349725786,69,healthy
38.34137405909945,2.396735787971572,55,healthy
38.63687951090402,1.898436244910801,41,healthy
38.61145772224717,2.47799947527286,75,healthy
38.32851023956076,1.6665491138387925,81,unhealthy
38.3556473438269,1.5812882639652923,54,healthy
38.61619139444294,2.448254169866859,71,healthy
38.83218713432415,1.930127009157856,45,healthy
38.09919506281787,2.232164641847908,45,unhealthy
38.95968690328608,1.6165365457561458,53,healthy
38.95412018667387,0.6832946373332264,53,healthy
38.33857693840251,2.2953282761129787,78,healthy
38.453196264804895,1.152380416535188,46,unhealthy
38.19487946877372,1.8958464748217343,49,healthy
38.83475759455329,1.7009415597424893,42,unhealthy
38.25577094066233,1.4815071103442845,45,healthy
38.08898380979495,2.858690854732661,44,healthy
38.826889177327,1.610835104550423,68,healthy
38.22457724682575,2.9160322169227526,68,healthy
38.67823961934586,1.8429905645869469,70,healthy
38.06294401490274,2.462173575328494,78,healthy
38.70668998024608,2.4218012077864803,49,healthy
38.55180797611428,1.9405788010207945,61,healthy
39.002283211130255,2.142160167877275,82,unhealthy
38.819070483847305,2.0896544658332807,77,healthy
38.03069062768484,0.60604915986737,41,healthy
39.03553612678338,2.5002046911489617,89,healthy
38.029775087681365,2.436452699614869,58,unhealthy
38.40277926977699,2.149542624513236,59,healthy
38.38616456361671,2.7963778415001794,60,healthy
37.97607532013215,2.095359358701588,48,healthy
37.78967316875113,1.6906585217225218,70,healthy
38.88998352169756,2.6151045412541487,71,healthy
38.574002437604,2.4649204717574023,68,healthy
38.97841328430778,1.886600552974521,46,healthy
38.326931704108034,1.9008376832868523,63,healthy
38.81412818226993,1.9342896202089384,48,healthy
37.73556067207969,2.3146251589757454,53,healthy
37.67643047874335,2.4492841424672265,72,healthy
38.65914616338564,1.3335252538429496,63,healthy
39.05053720536962,2.149169554186317,49,healthy
38.877674910754486,2.0912627533426584,40,healthy
38.91538012174316,2.123366070445908,41,healthy
38.19319376075356,1.9527466572844727,64,healthy
38.21182399314137,1.253534295884602,51,healthy
38.70257862059306,0.6846733677043965,64,unhealthy
38.53469906034337,1.2608737635425022,51,healthy
37.47731229191662,2.6299431538825435,67,healthy
38.71467325215157,1.5077582264280092,71,healthy
38.55218007304275,1.2830625746553588,42,healthy
38.30308172121818,1.3069077736356665,41,healthy
38.181630456856816,1.6812494789384285,57,healthy
38.96802475621973,1.1281180285810777,88,unhealthy
37.162529060855206,2.3321640908131496,57,healthy
37.64158204128552,1.2503818325983824,88,healthy
38.37652152446166,1.6787866792052195,67,healthy
38.06308998703139,2.4870022822709896,87,healthy
38.41456835367264,2.0222699017690124,83,healthy
38.58431462912094,2.2810422264100274,83,unhealthy
37.989599705044704,1.9244973428157053,57,healthy
38.54249752423429,1.771171725435401,52,healthy
38.57773518007036,1.0727780655287908,86,healthy
38.1000855820934,1.3332779409585576,82,unhealthy
38.54179348869701,1.928629143380008,46,healthy
38.381575204783225,2.06553545539383,64,healthy
38.84191458909921,1.9954589074817977,86,healthy
37.993950515690095,2.0335100537865207,41,healthy
38.41594673117453,2.5147851457799293,85,unhealthy
37.94654243038455,1.8210780541979124,84,healthy
38.92502844504287,2.7464002434052275,59,unhealthy
38.43953597640377,1.9182253684661104,67,healthy
38.89415052149501,1.8645168910360408,64,healthy
38.79586039785223,2.4190846605776697,55,healthy
38.84031480373588,1.9524428932362807,67,healthy
39.26105074912116,2.422218103672986,82,healthy
38.24170504782598,2.3362681207146183,44,unhealthy
39.32421192305896,1.915355587546893,50,unhealthy
38.069252731906566,0.4397495680814758,77,healthy
38.81092039285496,2.0206968927557445,82,unhealthy
38.1846963181695,1.7968805725636816,72,healthy
39.05621093565729,2.201282319266072,88,unhealthy
37.789616838905815,1.918639946805967,75,unhealthy
38.21972196561818,1.897773579068844,53,healthy
38.491237212124034,1.1275554813206812,49,healthy
38.60448911738676,2.156916971849225,48,unhealthy
39.25035233264004,2.43943075791084,55,unhealthy
38.30484575008561,2.2036983600893087,84,unhealthy
38.84777813077972,1.1375420881613636,51,healthy
38.2272015663882,1.7983408263902674,50,healthy
38.37569608867649,1.6891412145060003,53,healthy
38.52148656702934,1.8499392377835084,64,unhealthy
38.34968540790333,2.8036908350504803,63,healthy
38.11717785207102,2.1816033441128786,53,healthy
38.1540960365774,1.365616779223528,61,unhealthy
38.62026695695038,2.491817896020404,66,unhealthy
38.5782608206264,2.5101983293756223,77,healthy
38.59423677761702,2.056448061617965,77,healthy
38.08364938893714,1.3173161580010528,51,healthy
38.25360937168601,2.1360396968969546,45,healthy
37.97049700640486,2.2002124835202306,68,healthy
38.46839949812755,1.72922812607988,42,healthy
38.99813067392417,0.7915162899524765,61,unhealthy
39.01831274403329,1.9837570722880933,50,healthy
38.19597999164941,2.290274713858989,45,healthy
38.70325528864313,0.7299708034741776,42,healthy
38.2005824132676,2.064714329694848,47,healthy
38.44392727329759,2.7259964779108072,89,unhealthy
38.156526545776046,1.5973253210209062,44,healthy
38.35112415772314,2.9543551022517502,75,healthy
38.10636649944944,2.010815570251423,85,healthy
39.11368636352546,1.5523847329931255,41,healthy
38.59102557172781,2.7788553439867534,71,healthy
38.64712791292754,1.8967763035698944,42,healthy
37.73974799073823,2.673895761965849,87,healthy
37.60648289554149,2.2230137168334307,77,healthy
38.65330472265175,2.5861386646647984,89,healthy
38.61430782168014,1.8199559325564167,86,healthy
38.43784893087025,1.718082063538097,45,healthy
38.78419123459642,1.4663848261300676,72,healthy
39.3094778150971,2.7516682027614,48,unhealthy
38.2364815283239,1.4768199102118436,46,unhealthy
37.97258318215926,2.690439999750336,40,healthy
38.95655774210427,1.3516431834712477,73,healthy
38.74660041337959,1.89937835321428,70,healthy
38.27580034443636,0.6379205852359169,60,healthy
38.770577600162255,1.844204468191229,89,healthy
39.2367112383816,1.6916892896296265,46,healthy
39.12847351896783,1.2624789167312451,81,healthy
38.24565333012507,1.6313143159829548,82,healthy
38.30669071949578,1.8767422607279745,86,healthy
38.24279649458481,1.9914144151561008,48,unhealthy
38.32040867116096,1.966371276689484,59,unhealthy
38.12055247331821,1.618449943926084,47,healthy
38.310708577130754,1.3482570981131885,48,healthy
38.0951531077384,1.8491712733600727,55,healthy
38.40493587521702,1.3777071890646293,75,unhealthy
38.77406555703466,1.2203633280881525,78,healthy
37.63334894562656,1.5064867623075853,50,healthy
37.86096954138316,2.6036649155404783,43,healthy
37.94835754554486,2.6603786894788644,42,unhealthy
38.76229255749534,1.8620763169216032,69,healthy
39.51863017515896,1.9400848530381232,76,unhealthy
38.80336535841073,2.781656894170398,80,healthy
38.66470873564864,2.031877603329307,72,healthy
38.76638622611088,1.55032549397041,64,healthy
38.45440030201505,1.7246612226364673,82,healthy
38.16644287503587,0.7238436418054703,45,unhealthy
39.23634710977693,1.7427016823241177,65,healthy
38.96440869274106,1.619284058618076,49,healthy
38.354668856334335,1.501538998359062,87,healthy
39.85173236379005,1.0958032093367602,89,healthy
37.77633595170996,2.14875068815538,67,healthy
38.48935890762041,2.3390433296451514,56,unhealthy
37.856169170674384,2.086623720162148,73,healthy
38.39373228314761,0.7856914426432845,50,healthy
39.12320946332612,2.1165649817936614,80,healthy
38.81949129466277,1.9769885753167424,71,unhealthy
38.72983241620292,2.6065554857834767,47,healthy
38.73545744285711,1.980757109354601,59,healthy
37.467051831698015,2.2379092848824818,40,healthy
39.13365057023492,1.7183441765056109,81,unhealthy
38.43983330276865,2.0212020127243338,84,unhealthy
38.39886672787468,1.50743228238834,50,healthy
38.2910065026233,2.517197768190752,64,healthy
37.95373502698548,1.3170095628891925,57,healthy
39.01783016104818,1.3944434812556006,89,healthy
38.84135054228904,1.8617362151969337,84,healthy
38.36986615491283,3.094234095309228,68,healthy
39.350145118392064,2.093911398726418,54,healthy
39.31568908216354,1.0508452976063472,80,unhealthy
38.80638215704165,2.303894996025058,88,healthy
38.39126181938863,1.839008985443398,73,healthy
39.49301018200069,1.980724820738441,84,healthy
38.77546332729872,1.3525451328567006,71,healthy
38.60740452366999,2.84787706507717,65,healthy
38.235018005054,2.4578808505320504,63,healthy
37.63854684685416,2.653895714882859,74,healthy
38.4433334797808,1.9175199899085824,68,healthy
38.32042494524807,0.9506930452327434,64,healthy
38.141199238928685,3.024182330467688,61,unhealthy
38.42098249009034,0.9723365228724988,71,healthy
37.81339019912506,1.8523178233975297,67,unhealthy
38.63037089888984,2.7338841262673204,44,healthy
38.262874405621794,1.453644026389082,81,healthy
38.82705746425884,1.7762347835073842,70,healthy
38.35352656664495,2.2436204405984688,70,healthy
38.753462804510825,1.3245802361865735,77,unhealthy
38.72620645825902,2.0700081409753834,78,healthy
38.25147746649308,2.385825909046172,78,healthy
39.00347858440934,1.4347205485589558,66,healthy
38.65541853267266,0.8457931080706174,44,unhealthy
38.30035357344672,1.568318665244795,40,healthy
37.474241428475054,2.5607291671667194,51,unhealthy
37.6619076417077,1.899911529019981,59,healthy
37.61671448555614,2.3029228612474943,64,healthy
38.71259086184315,2.449890609830531,43,healthy
38.69102753185272,0.83859309407962,52,unhealthy
38.38767008794138,1.7322916031718385,85,healthy
38.27679330305097,2.5470285125248955,82,healthy
38.26561749713333,1.8687624724524576,72,healthy
39.69963289101314,1.22574042419875,82,healthy
37.50333296630187,3.0902769620901744,64,healthy
39.104178632617575,0.5090659978678351,76,unhealthy
38.82192805867313,0.8794462640925087,67,unhealthy
38.683452364755176,2.1534690982350813,57,healthy
38.20240019748609,1.6645393651299771,84,healthy
38.61032148852616,2.003788012773855,42,healthy
37.6154608418967,1.5862570046190778,43,healthy
38.93815671363796,1.8915741686465144,78,unhealthy
39.3164524885656,1.388536640818739,80,unhealthy
39.7078510942457,2.237475972970561,55,healthy
38.98741397287799,2.6763444251049573,83,healthy
38.220784770636165,1.8637295887200669,45,unhealthy
38.50418987011551,1.7812838098456136,78,healthy
38.0292835180466,2.710411010578026,71,unhealthy
38.48246943247308,2.042697058120941,62,healthy
38.443212300048174,1.7603637869730415,71,healthy
38.7177107954459,1.8262657930457675,71,healthy
39.09214039065773,1.2537429234465702,70,healthy
38.49834143317112,2.392057058930839,51,healthy
37.79030423018912,2.3787623400260256,64,healthy
38.64428590637911,2.1317960261922084,83,healthy
37.30215628689342,2.4460006284376425,41,healthy
39.185718924633306,2.853172780569204,63,healthy
38.57555635139921,2.3133609689094774,46,unhealthy
38.99802621979785,3.1719511741540014,42,unhealthy
39.039338388382006,2.363878321402737,49,healthy
38.781871725288696,2.0250377671974804,79,healthy
38.66407092672024,0.9819682314023034,51,healthy
37.8034037479846,2.4365719277115856,80,healthy
39.38942143879021,1.591013559947682,43,unhealthy
38.42118133639736,1.620182801518819,63,healthy
37.92376625785346,2.054811479461897,56,healthy
38.51185761651978,1.2708567257331735,62,unhealthy
38.329771054292216,2.4259608241503305,68,healthy
38.34290412284984,2.553182109397804,58,healthy
38.95940397725354,2.1945110648933888,71,healthy
38.1762087128662,1.597709101195266,71,healthy
38.0446725437712,2.4158356939819887,53,unhealthy
38.091821568351016,1.408242413858014,87,healthy
37.97347238740197,1.861307703051314,76,healthy
38.53702766650831,1.30590601656702,65,healthy
39.82397516907103,2.5254272406203504,43,healthy
39.31607569070628,2.6145694267301494,54,healthy
39.44698255864388,1.7781225359683563,48,unhealthy
39.31174833894424,1.6748845061030022,44,healthy
38.70593012958966,2.307728646269618,52,healthy
38.45967104394541,0.8452937967725538,49,unhealthy
38.444777780205534,1.9791177425588,87,healthy
38.34171346343356,2.0076812178230394,57,healthy
38.262649747075486,1.2024883319448243,58,healthy
38.98083537852609,1.946266056735369,42,healthy
38.0712707239271,0.8993432560459558,87,unhealthy
38.99678341350928,0.4081731743801524,60,healthy
38.2016314728141,1.2878149321206542,72,healthy
38.79195374560637,1.767951859343109,65,healthy
39.32660381159886,2.106254481899298,87,healthy
39.18772557990447,1.4781700805708158,79,healthy
38.81593579062914,2.993109126302226,46,healthy
38.3005503282474,2.323483241647126,42,healthy
37.99406979055987,2.391968327115074,89,healthy
38.13778010574776,2.54939990287732,49,healthy
38.1513524131264,2.6382800009844605,41,healthy
37.470141840879016,0.8955669008582097,87,unhealthy
38.03711834771072,2.093960093659072,50,healthy
38.16346402708906,2.2438007972800023,88,healthy
37.5563132093785,2.291937498058884,64,healthy
38.00418598321033,2.243756856816188,54,healthy
38.372963717805504,1.646604948566049,48,unhealthy
38.62468618588923,0.3643018979779784,62,healthy
38.52062784203843,1.6123734224452262,76,healthy
38.712826463056246,2.3133293686239376,79,healthy
38.13924382209112,1.5351903904182376,78,healthy
38.577456052124,1.398320552582081,60,healthy
38.402029566943966,2.772504681416513,49,healthy
38.18625352734472,1.8350151075520809,45,unhealthy
39.13207589863551,1.2508212013312656,69,healthy
38.29233539536427,1.417594549889042,59,healthy
38.36586910754846,2.007856947242659,87,healthy
38.41538229536172,1.3257413683863553,52,healthy
37.957652960747644,1.7704928043999724,73,unhealthy
38.48978417672389,2.0748758460465004,89,unhealthy
38.77589375824528,1.8993724211827985,78,healthy
38.60332003376024,1.7752373740739296,56,healthy
38.892430175024295,1.3870343202371505,57,healthy
37.85274587751574,2.06887312588078,65,unhealthy
39.22521960478133,2.627380887034177,72,unhealthy
38.79928536396493,2.0863728889016,50,unhealthy
38.45854340346827,2.0527643954614327,53,unhealthy
38.68035638180734,2.10013428436574,88,healthy
37.585714339511256,1.257344020191724,73,healthy
38.436758714653465,1.4067780974972193,67,healthy
38.659256776861326,1.9173853683688888,71,healthy
38.517058577511584,0.7171720476084665,56,unhealthy
38.3629613241214,2.4749618075800663,76,healthy
37.88068970913572,1.4713276554694208,49,healthy
38.51534705883701,2.015158013070859,41,healthy
38.73105220005908,3.0092293588515893,68,healthy
37.84866120876914,1.3583884693375474,45,unhealthy
38.29993362080617,1.8775486922033324,49,healthy
38.997765273741415,1.265522975517471,50,unhealthy
39.092008391028514,2.0479931035012786,77,healthy
38.42547074059042,1.5177716980454918,50,unhealthy
39.1579536277292,1.5922787170782569,64,healthy
38.980827385737726,1.1536255088005052,89,healthy
38.17889021113479,2.37494473990536,75,healthy
38.3989085091037,2.73972411930562,74,healthy
38.70286055274381,2.389810660101865,73,unhealthy
38.84824337870873,1.8322965279941272,67,healthy
38.13718089143781,1.9911869899528707,57,healthy
39.19088027315815,1.1185462543577536,77,healthy
38.83618049004822,2.3516971948988417,55,healthy
38.59663441781711,1.2646676172001785,61,healthy
38.100360050123015,1.8556944213191016,68,healthy
38.93108173345564,2.476463042195612,49,healthy
38.42129694218126,1.7353231380092733,80,healthy
38.264241250752605,0.996647765349156,66,healthy
38.40965379615879,1.2992783411101267,48,healthy
37.362193723688286,2.116020701612687,84,unhealthy
39.1087427089463,2.3772624200061965,71,healthy
39.029739784712696,1.957827871568154,56,healthy
38.71185851026053,2.542406180111126,82,healthy
38.43773362684923,1.268806830627415,68,healthy
37.8606123989651,2.018563660689753,89,healthy
37.8629679567193,2.1684487455939694,61,healthy
38.24351285773758,1.9603471955875449,64,healthy
38.01729750100588,0.6428224164242317,84,unhealthy
38.83437916365219,2.247296108962764,80,healthy
38.483294208887706,1.8946775746445192,55,unhealthy
39.32902366905577,1.492374880959105,85,healthy
39.509326099919306,2.038448157476236,48,unhealthy
37.32061823305169,2.7197295833794803,47,healthy
38.27330571253122,2.4759749497109,72,healthy
39.48038930635787,1.7210939042263722,73,healthy
38.28023842421855,1.098511414789605,57,healthy
37.94326346915556,0.8169314800553359,72,healthy
37.90026527829375,1.6351461523093818,72,healthy
38.56705133104629,1.9289410563210667,57,healthy
38.31477021879496,2.043034633206881,75,unhealthy
38.68736544870247,2.023657602981318,89,unhealthy
38.7975779249745,2.5401010051924606,70,healthy
38.33863073401305,1.944054159227828,64,unhealthy
38.13903788277867,1.4975827702680646,88,unhealthy
39.09377455117927,1.395854089463428,48,healthy
38.68927819779782,0.8313239376240914,84,healthy
38.48221030817639,1.813978211678104,82,unhealthy
38.53387573188272,2.662344401777456,81,unhealthy
37.85878126090064,2.3349117360384777,68,healthy
38.28671751180615,2.101533371753036,71,healthy
39.127793297428326,1.5946339098906366,60,healthy
39.38931977781429,1.6820364632686664,62,healthy
38.49922625485752,1.7648925239545288,79,healthy
38.53647057712798,2.06624814084322,41,healthy
38.05653641098016,2.4488062861082094,71,unhealthy
38.36057153365613,1.853573265851259,42,healthy
38.22333373557581,2.105589896099301,44,healthy
39.11417336281584,3.111155012077264,74,unhealthy
